YEAR,LATITUDE,LONGITUDE,COUNTRY
2009,44.2494,11.4273,Italy
2010,37.8801,14.2965,Italy
2019,40.7821,15.4983,Italy
2013,40.6304,16.9347,Italy
2013,40.6304,16.9347,Italy
-1,41.3057,15.4784,Italy
2022,41.7961,14.6434,Italy
2009,41.5687,15.1451,Italy
2008,40.8193,15.3169,Italy
-1,41.4378,14.9401,Italy
2019,41.8857,14.411,Italy
2004,41.8662,14.442,Italy
2011,37.5507,14.1421,Italy
2022,41.2648,15.8997,Italy
2008,41.4502,14.1583,Italy
2008,40.0325,18.1837,Italy
2017,41.3575,14.8091,Italy
2017,39.3817,17.0614,Italy
-1,42.0363,13.7971,Italy
-1,41.3518,14.9773,Italy
-1,41.2712,14.9938,Italy
2006,37.7976,13.9328,Italy
-1,37.8885,12.5749,Italy
-1,37.7601,13.8997,Italy
-1,40.8745,15.3112,Italy
2028,39.669,16.6161,Italy
-1,41.0804,15.3788,Italy
-1,37.8102,13.7952,Italy
-1,37.4912,15.244,Italy
2012,38.9998,17.0035,Italy
2016,41.0001,15.0002,Italy
2012,41.223,15.3858,Italy
2012,41.8008,15.0163,Italy
-1,41.0512,15.4239,Italy
2022,37.7832,12.7163,Italy
2012,40.1207,9.013,Italy
2007,39.3424,9.3593,Italy
2008,37.4524,14.7115,Italy
2024,41.4771,15.744,Italy
2012,40.4358,17.6974,Italy
-1,41.3201,15.1472,Italy
2009,41.3066,15.1584,Italy
2005,40.0325,18.1837,Italy
2002,41.3246,15.18,Italy
2018,40.8332,8.2914,Italy
2023,40.8312,8.3781,Italy
2004,40.6422,8.6638,Italy
2011,40.8423,14.2563,Italy
-1,41.3673,14.9791,Italy
-1,41.3584,15.0579,Italy
2023,40.8591,15.8577,Italy
2001,40.8537,15.8725,Italy
-1,38.6728,16.612,Italy
2011,38.7487,16.4848,Italy
2007,41.1035,15.4618,Italy
2007,41.1035,15.4618,Italy
2007,37.2415,14.8292,Italy
-1,41.0113,15.0997,Italy
2008,41.5873,14.41,Italy
2023,38.017,12.5404,Italy
-1,44.1783,8.0531,Italy
-1,40.8491,16.0325,Italy
2009,37.1018,14.7941,Italy
-1,41.2947,15.0627,Italy
2012,41.2715,15.0505,Italy
2010,37.7016,14.3824,Italy
2013,40.8197,16.4228,Italy
-1,41.2578,15.1685,Italy
2008,41.2762,15.1901,Italy
2008,37.8201,13.5685,Italy
-1,40.6011,16.3815,Italy
-1,39.5371,9.1982,Italy
2005,41.0713,14.4641,Italy
-1,40.1438,10.3501,Italy
-1,38.9453,17.0522,Italy
2009,38.9578,17.0777,Italy
2008,41.0472,15.422,Italy
-1,41.0492,15.4009,Italy
-1,41.0492,15.4009,Italy
-1,41.0512,15.4239,Italy
-1,42.6384,12.6743,Italy
2012,40.6738,16.8221,Italy
2012,40.6736,16.8219,Italy
2012,40.6807,16.7437,Italy
2013,40.6881,16.7497,Italy
2013,40.6295,16.7997,Italy
2018,42.4338,11.8023,Italy
2007,40.416,18.1559,Italy
-1,37.6844,13.7479,Italy
2010,37.1498,14.6853,Italy
2005,40.8511,8.78,Italy
2007,41.5071,14.2283,Italy
2008,41.7421,14.6738,Italy
-1,42.6384,12.6743,Italy
-1,40.4107,18.3128,Italy
2011,38.8793,16.4311,Italy
2011,38.8406,16.4084,Italy
2012,41.2755,15.4701,Italy
-1,44.193,13.5763,Italy
-1,44.193,13.5763,Italy
2007,39.6466,16.3394,Italy
2007,39.6466,16.3394,Italy
-1,42.0822,13.625,Italy
2009,42.0668,13.6326,Italy
2001,40.9107,15.8313,Italy
-1,40.7214,16.5312,Italy
2015,40.7225,16.5391,Italy
2022,37.6572,12.5968,Italy
2018,37.6501,12.59,Italy
2026,37.4612,11.877,Italy
2018,39.4582,8.7352,Italy
2015,41.0001,16.001,Italy
2015,41.001,16.0001,Italy
2010,39.2707,17.0537,Italy
2010,39.3093,17.0812,Italy
-1,42.6384,12.6743,Italy
-1,37.8801,14.2965,Italy
2008,41.0929,16.0625,Italy
2008,41.0798,16.0733,Italy
2009,40.0885,18.4263,Italy
2010,42.6384,12.6743,Italy
-1,41.3174,14.9258,Italy
-1,41.5805,14.8721,Italy
-1,40.5504,17.78,Italy
2009,41.2427,15.2835,Italy
-1,41.7872,14.3034,Italy
2007,37.3123,13.5746,Italy
2009,39.9041,8.5844,Italy
2007,37.2734,13.7138,Italy
2022,40.9702,15.4375,Italy
2007,37.3123,13.5746,Italy
-1,40.7528,15.4856,Italy
-1,37.7516,14.2723,Italy
2006,40.5775,15.9204,Italy
2019,40.8423,14.2563,Italy
1998,41.326,15.0091,Italy
2002,41.9468,14.3885,Italy
1996,41.1336,15.2658,Italy
2018,41.0244,15.4781,Italy
2007,41.3724,15.0961,Italy
2019,41.3215,14.6237,Italy
2019,41.2931,14.6893,Italy
2001,41.9419,16.0128,Italy
2001,41.5064,15.1151,Italy
2023,41.1982,15.5521,Italy
2011,37.9859,14.9483,Italy
2011,37.9859,14.9483,Italy
2011,37.9859,14.9483,Italy
2005,40.766,8.7446,Italy
2002,40.8383,8.2947,Italy
-1,41.2107,9.8571,Italy
2007,39.7236,9.1851,Italy
2021,40.7618,15.9867,Italy
2017,40.7618,15.9867,Italy
2009,41.3155,15.6274,Italy
2009,41.3333,15.5952,Italy
2001,41.2684,15.252,Italy
2022,41.4426,15.7339,Italy
2012,41.2986,15.6642,Italy
2014,40.9241,15.9393,Italy
-1,41.2142,15.2853,Italy
-1,42.6384,12.6743,Italy
2021,37.6461,12.7614,Italy
2019,37.6926,12.8396,Italy
2023,37.9529,13.0594,Italy
2010,42.0279,13.6566,Italy
2012,37.6082,13.9724,Italy
-1,40.6647,15.1071,Italy
2007,38.8282,16.3835,Italy
2012,42.512,11.8469,Italy
2005,42.0329,13.7747,Italy
-1,40.7731,15.8398,Italy
-1,41.529,15.2105,Italy
2005,41.4623,15.5496,Italy
2019,42.9564,10.5712,Italy
2005,40.6652,8.7455,Italy
2006,42.7353,11.3957,Italy
2009,41.8372,15.0959,Italy
2014,41.3578,15.5077,Italy
-1,41.3296,15.5938,Italy
2018,37.7349,14.0342,Italy
2011,39.1988,8.4385,Italy
-1,41.2767,10.0032,Italy
2012,40.7239,15.835,Italy
2022,41.7397,15.2611,Italy
-1,40.6685,15.4815,Italy
2012,40.6728,15.4492,Italy
2012,41.6759,15.5884,Italy
2005,41.697,14.8243,Italy
2010,40.8683,15.7424,Italy
2012,43.3996,10.6203,Italy
-1,42.6384,12.6743,Italy
2011,37.7467,13.5984,Italy
2008,37.6904,13.7501,Italy
2024,37.8052,13.6367,Italy
2001,41.9395,14.4724,Italy
-1,44.4518,12.6917,Italy
2000,41.6374,15.9287,Italy
-1,41.3745,15.1223,Italy
-1,41.3067,15.1841,Italy
2010,39.548,9.2344,Italy
-1,40.3944,16.1446,Italy
2005,41.3283,15.1196,Italy
2021,39.5699,16.3615,Italy
1998,41.3133,14.962,Italy
2019,41.2709,14.9201,Italy
2011,41.2804,14.9779,Italy
2009,41.6106,14.7508,Italy
2014,40.5112,16.3723,Italy
2012,41.5083,15.3376,Italy
2009,40.6764,15.3923,Italy
-1,41.346,14.8762,Italy
2011,41.7131,15.6398,Italy
2010,41.848,15.0265,Italy
2010,41.717,14.8261,Italy
2019,41.0456,15.7908,Italy
-1,40.096,18.0534,Italy
-1,42.0767,13.6633,Italy
2024,41.675,15.34,Italy
2010,38.6481,16.4757,Italy
2009,38.6481,16.4757,Italy
-1,41.1518,15.3803,Italy
1997,41.1329,15.3009,Italy
-1,41.1175,15.3477,Italy
-1,41.1785,15.4076,Italy
-1,41.126,15.3398,Italy
-1,41.1785,15.4076,Italy
2022,40.5086,16.1318,Italy
2013,43.4711,10.5641,Italy
2007,37.7769,12.9144,Italy
-1,40.812,15.3632,Italy
2007,41.1493,15.3815,Italy
2011,41.2015,15.2174,Italy
2008,41.0822,15.3354,Italy
2019,41.8363,14.4848,Italy
2009,40.8511,8.78,Italy
2022,37.5834,12.8253,Italy
2007,40.8284,15.3375,Italy
2016,41.0721,15.7153,Italy
-1,41.4977,14.3198,Italy
2021,37.682,14.1454,Italy
-1,37.8366,14.2971,Italy
2007,38.8282,16.3835,Italy
2010,38.8282,16.3835,Italy
2008,41.8674,15.2311,Italy
2010,41.1035,15.4618,Italy
-1,40.6904,16.8664,Italy
-1,40.6733,16.8219,Italy
-1,39.9205,8.761,Italy
-1,40.5605,15.3044,Italy
-1,35.8764,12.867,Italy
2017,38.9536,16.6367,Italy
2006,41.3154,15.1396,Italy
2012,41.2775,15.7953,Italy
2021,41.2874,15.7682,Italy
2018,41.264,15.6912,Italy
2012,40.4311,18.1357,Italy
2022,40.485,17.137,Italy
2016,40.2529,18.2301,Italy
-1,41.0721,15.7153,Italy
2019,41.0456,15.7908,Italy
2015,38.6525,16.3735,Italy
-1,37.822,12.7798,Italy
2017,40.6809,16.2355,Italy
2019,40.0325,18.1837,Italy
2003,40.7786,8.9731,Italy
2010,40.7579,8.9543,Italy
2017,40.2459,16.4597,Italy
-1,42.0701,11.708,Italy
2005,39.7201,9.4944,Italy
2019,39.7201,9.4944,Italy
2011,41.8008,15.0163,Italy
2019,40.6998,15.8925,Italy
2019,40.6998,15.8925,Italy
2011,41.0345,15.2535,Italy
2006,41.0949,15.2574,Italy
-1,44.9524,12.7654,Italy
2011,37.7701,12.6013,Italy
2013,44.3689,9.7874,Italy
2002,40.9215,8.9854,Italy
2012,40.5832,17.5004,Italy
2019,39.873,8.4412,Italy
2005,37.1611,14.756,Italy
2006,37.1636,14.8181,Italy
2011,41.5287,15.1624,Italy
2002,41.4657,15.1262,Italy
2009,42.6384,12.6743,Italy
2008,42.6384,12.6743,Italy
2008,37.6889,12.6269,Italy
2010,38.8401,16.4096,Italy
2009,37.9125,13.4634,Italy
2011,37.3009,14.6687,Italy
2012,38.8604,16.3599,Italy
2012,40.9949,15.3213,Italy
-1,40.6295,16.7997,Italy
-1,37.3123,13.5746,Italy
2010,42.0254,13.6505,Italy
-1,40.9468,9.6137,Italy
2021,42.9751,21.0189,Kosovo
-1,42.6607,21.1649,Kosovo
2018,42.6664,21.6787,Kosovo
2026,42.9563,19.0942,Montenegro
2017,42.8756,19.1106,Montenegro
2019,41.985,19.1801,Montenegro
2015,41.2284,22.5594,North Macedonia
2023,41.7993,22.0346,North Macedonia
-1,41.144,22.5003,North Macedonia
-1,41.144,22.5003,North Macedonia
-1,42.0009,21.4335,North Macedonia
2004,41.8401,-8.4201,Portugal
2009,40.2008,-7.7959,Portugal
-1,41.5452,-7.5546,Portugal
2013,41.5452,-7.5546,Portugal
2013,41.5452,-7.5546,Portugal
2009,39.1325,-9.1337,Portugal
2011,41.4086,-7.799,Portugal
2007,40.5033,-8.2657,Portugal
2005,41.6464,-8.0492,Portugal
2010,41.0696,-7.5769,Portugal
2015,41.0696,-7.5769,Portugal
2010,41.0696,-7.5769,Portugal
2011,41.0696,-7.5769,Portugal
2011,41.0696,-7.5769,Portugal
2011,41.0696,-7.5769,Portugal
2011,41.0696,-7.5769,Portugal
2011,41.0696,-7.5769,Portugal
2010,39.8289,-8.4128,Portugal
2002,41.3656,-7.8178,Portugal
2004,41.3656,-7.8178,Portugal
2004,39.0259,-9.0442,Portugal
2008,40.9654,-8.0294,Portugal
2008,40.9654,-8.0294,Portugal
2008,40.9654,-8.0294,Portugal
2005,38.9898,-9.1532,Portugal
2008,41.8246,-8.7108,Portugal
2007,41.427,-8.0581,Portugal
2004,40.1975,-7.8016,Portugal
2009,39.5866,-8.5783,Portugal
2014,37.4937,-7.8562,Portugal
2009,37.1342,-8.7983,Portugal
2022,37.1342,-8.7983,Portugal
2015,40.8122,-7.3521,Portugal
2014,40.8122,-7.3521,Portugal
2014,40.8122,-7.3521,Portugal
2010,40.2408,-7.7567,Portugal
2013,40.2408,-7.7567,Portugal
2013,40.2408,-7.7567,Portugal
2013,40.2408,-7.7567,Portugal
2009,37.2335,-8.8041,Portugal
2009,41.4638,-6.9626,Portugal
2016,41.4638,-6.9626,Portugal
2030,40.1457,-8.8715,Portugal
2009,39.9092,-8.0458,Portugal
2009,41.0032,-7.9955,Portugal
2000,41.8734,-7.8387,Portugal
2000,39.8517,-7.9197,Portugal
2008,39.8441,-7.9359,Portugal
2002,40.9832,-8.0449,Portugal
2001,40.1301,-8.0501,Portugal
2005,39.2948,-9.0126,Portugal
2006,39.3901,-8.9457,Portugal
2006,39.3901,-8.9457,Portugal
2016,39.3901,-8.9457,Portugal
2007,40.6198,-8.1508,Portugal
2022,40.6198,-8.1508,Portugal
2010,41.7567,-8.8083,Portugal
2005,41.7579,-8.8176,Portugal
2005,39.0501,-9.2301,Portugal
2006,40.825,-8.1401,Portugal
2005,39.6093,-8.7551,Portugal
2009,39.6093,-8.7551,Portugal
2009,39.6093,-8.7551,Portugal
2016,39.6093,-8.7551,Portugal
2007,40.108,-8.177,Portugal
2005,37.8536,-8.7293,Portugal
-1,41.5026,-9.1917,Portugal
2005,40.0227,-8.5163,Portugal
2016,40.9692,-7.6838,Portugal
2016,40.6276,-7.9611,Portugal
2016,40.9692,-7.6838,Portugal
2009,37.2201,-8.7834,Portugal
2005,38.8801,-9.1401,Portugal
2010,41.0863,-7.8701,Portugal
1996,41.0863,-7.8701,Portugal
2005,41.0146,-8.0996,Portugal
2006,41.0146,-8.0996,Portugal
2006,40.8793,-8.2447,Portugal
2024,40.1774,-7.4885,Portugal
2008,40.0666,-7.6691,Portugal
2022,40.1774,-7.3406,Portugal
2013,41.4061,-7.7926,Portugal
2016,40.5922,-8.4626,Portugal
2008,37.2254,-8.7583,Portugal
2006,39.1101,-9.1601,Portugal
2008,41.0331,-7.9346,Portugal
2011,37.1196,-8.8854,Portugal
2005,40.9617,-8.036,Portugal
2008,40.9575,-7.659,Portugal
2000,41.8301,-7.7901,Portugal
2004,41.8301,-7.7901,Portugal
2010,41.6026,-7.9896,Portugal
2013,39.2962,-9.2605,Portugal
2011,39.2962,-9.2605,Portugal
2009,40.0598,-8.2073,Portugal
2016,40.0598,-8.2073,Portugal
2007,40.1005,-8.1801,Portugal
2006,37.3067,-8.6188,Portugal
2005,40.0152,-8.2972,Portugal
2013,37.3238,-7.7921,Portugal
2013,37.3238,-7.7921,Portugal
2008,39.5701,-8.6888,Portugal
2020,39.5701,-8.6888,Portugal
2018,39.6658,-8.736,Portugal
2011,41.3501,-7.7901,Portugal
2009,40.4461,-7.3587,Portugal
2007,40.9472,-7.8051,Portugal
2007,40.9451,-7.7542,Portugal
2009,41.475,-7.6272,Portugal
-1,40.1457,-8.8715,Portugal
2006,40.0051,-8.2365,Portugal
2005,41.334,-7.8362,Portugal
2006,40.1143,-7.9465,Portugal
2006,40.1143,-7.9465,Portugal
2009,32.742,-17.0557,Portugal
2026,39.4638,-8.1138,Portugal
1998,41.2501,-7.8901,Portugal
2019,40.2719,-8.2845,Portugal
2006,40.2066,-7.246,Portugal
2007,40.1701,-7.1701,Portugal
2006,40.1701,-7.1701,Portugal
2007,40.1701,-7.1701,Portugal
2008,40.2064,-7.2489,Portugal
2009,40.2064,-7.2489,Portugal
2016,40.2064,-7.2489,Portugal
2006,41.2358,-7.9083,Portugal
2015,40.0755,-8.1415,Portugal
2006,39.9416,-7.9655,Portugal
2006,39.9416,-7.9655,Portugal
2007,39.9416,-7.9655,Portugal
2022,39.9416,-7.9655,Portugal
2002,40.7301,-8.2101,Portugal
2015,40.8171,-7.5435,Portugal
2015,40.8171,-7.5435,Portugal
2014,40.5384,-7.3826,Portugal
2011,40.4192,-7.2627,Portugal
2011,40.4192,-7.2627,Portugal
2011,40.4192,-7.2627,Portugal
2011,40.4192,-7.2627,Portugal
2008,41.0146,-7.8735,Portugal
2013,41.4901,-7.601,Portugal
2008,38.8741,-9.2219,Portugal
2006,41.2155,-7.8909,Portugal
2004,39.6316,-9.0744,Portugal
2006,39.3217,-9.2659,Portugal
2004,39.6222,-8.0282,Portugal
2004,41.645,-8.044,Portugal
2005,39.0601,-9.2601,Portugal
2007,40.2642,-7.6977,Portugal
2007,40.2642,-7.6977,Portugal
2004,39.2926,-9.0279,Portugal
2009,41.4167,-7.7355,Portugal
2003,41.6856,-7.8728,Portugal
2009,41.6917,-7.8431,Portugal
2009,41.6806,-7.8497,Portugal
2014,41.7415,-7.6535,Portugal
2008,37.3759,-8.0889,Portugal
2009,37.3759,-8.0889,Portugal
2006,40.5828,-7.398,Portugal
2009,39.9279,-8.5633,Portugal
2021,40.6073,-7.1847,Portugal
2021,40.6251,-7.223,Portugal
2007,38.9712,-9.1761,Portugal
2007,40.0216,-8.2888,Portugal
2007,40.8716,-8.0765,Portugal
2011,40.8716,-8.0765,Portugal
2005,41.9125,-8.7113,Portugal
2005,40.9949,-8.0911,Portugal
2004,41.1953,-7.8894,Portugal
2007,41.0372,-8.1198,Portugal
2010,41.7783,-7.8747,Portugal
2010,41.7783,-7.8747,Portugal
2010,41.7783,-7.8747,Portugal
2005,41.4841,-8.0672,Portugal
2008,41.4841,-8.0672,Portugal
2023,41.5082,-8.0919,Portugal
2008,40.9903,-7.8503,Portugal
2021,40.3655,-8.6583,Portugal
2008,40.1718,-7.8336,Portugal
2009,40.1718,-7.8336,Portugal
-1,40.1718,-7.8336,Portugal
2008,40.8566,-7.3813,Portugal
2003,41.5467,-7.6897,Portugal
2014,40.4926,-7.3042,Portugal
2015,40.4926,-7.3042,Portugal
2013,39.0467,-9.3097,Portugal
2011,40.1884,-7.9137,Portugal
2007,42.0183,-8.2439,Portugal
2008,42.0183,-8.2439,Portugal
-1,42.0084,-8.2994,Portugal
2007,42.0082,-8.4259,Portugal
2008,42.0082,-8.4259,Portugal
2008,42.0812,-8.2067,Portugal
2008,42.0812,-8.2067,Portugal
2008,41.9803,-8.5568,Portugal
2008,41.9904,-8.5685,Portugal
2016,42.0154,-8.3456,Portugal
2008,42.0084,-8.2994,Portugal
2018,39.7553,-7.9897,Portugal
-1,41.7016,-8.8615,Portugal
2018,40.6276,-7.9611,Portugal
2015,41.3076,-7.8999,Portugal
2003,37.0977,-8.8714,Portugal
2009,38.8878,-9.1189,Portugal
2017,41.0693,-7.8813,Portugal
2009,40.0537,-8.2523,Portugal
2004,40.0466,-8.2752,Portugal
2020,41.651,-9.306,Portugal
2018,45.0801,20.9665,Republic of Serbia
-1,45.0999,20.8091,Republic of Serbia
-1,45.0999,20.8091,Republic of Serbia
-1,45.8312,20.4738,Republic of Serbia
2009,45.2186,20.3558,Republic of Serbia
-1,44.0355,22.1309,Republic of Serbia
-1,44.6946,21.2572,Republic of Serbia
-1,43.908,20.0037,Republic of Serbia
2019,44.9427,20.9334,Republic of Serbia
-1,44.9063,20.7242,Republic of Serbia
2027,44.3753,21.4019,Republic of Serbia
2026,42.5779,21.9044,Republic of Serbia
-1,44.4335,21.9915,Republic of Serbia
2019,44.9842,21.1742,Republic of Serbia
2025,44.714,21.1691,Republic of Serbia
2019,45.06,20.657,Republic of Serbia
2024,44.5958,21.6699,Republic of Serbia
-1,45.6426,19.5837,Republic of Serbia
-1,45.6426,19.5837,Republic of Serbia
-1,45.6426,19.5837,Republic of Serbia
-1,45.6426,19.5837,Republic of Serbia
2027,44.6155,21.1761,Republic of Serbia
-1,43.6828,21.6644,Republic of Serbia
-1,44.8223,20.7479,Republic of Serbia
2025,45.064,20.7346,Republic of Serbia
-1,45.2611,19.9199,Republic of Serbia
-1,45.2611,19.9199,Republic of Serbia
-1,44.712,21.195,Republic of Serbia
-1,44.712,21.195,Republic of Serbia
2025,44.8861,20.7594,Republic of Serbia
2027,45.5316,13.7061,Slovenia
1997,43.7171,-7.9369,Spain
1998,43.6867,-7.9596,Spain
2019,43.3738,-7.327,Spain
2000,42.8233,-9.0891,Spain
2020,41.9682,-1.5563,Spain
2008,39.0531,-1.5016,Spain
-1,39.0531,-1.5016,Spain
2004,41.5536,-0.7836,Spain
2017,41.547,-0.785,Spain
2018,41.547,-0.785,Spain
2001,41.522,-0.899,Spain
2024,41.5722,-0.7424,Spain
2024,42.0353,-6.9052,Spain
2001,42.9101,-9.04,Spain
1999,42.6397,-1.3915,Spain
2002,42.7203,-1.6947,Spain
1999,42.6801,-1.5801,Spain
2003,42.0036,-2.0462,Spain
-1,40.7201,-4.4701,Spain
2004,41.9973,-2.4401,Spain
2007,41.4029,-2.3252,Spain
-1,42.5585,-1.8512,Spain
2004,38.8679,-3.1258,Spain
2005,36.7368,-6.2798,Spain
2019,36.7471,-6.2558,Spain
2018,28.3501,-14.1132,Spain
2019,40.996,-1.039,Spain
2008,41.451,-1.613,Spain
2010,41.3051,0.4024,Spain
-1,36.0132,-5.598,Spain
2007,38.6577,-1.435,Spain
2007,38.664,-1.4279,Spain
2008,36.5182,-5.9367,Spain
-1,41.7079,1.4636,Spain
2009,37.029,-5.0101,Spain
2008,39.9991,-0.6267,Spain
2008,39.9991,-0.6267,Spain
2010,42.2883,-4.1388,Spain
2010,43.3767,-7.3827,Spain
2007,40.0201,-0.7001,Spain
2007,40.0201,-0.7001,Spain
2008,39.9894,-0.6804,Spain
-1,43.0182,-9.0504,Spain
2002,40.6301,-4.3401,Spain
2023,41.2944,-1.0437,Spain
2002,42.5504,-8.2063,Spain
2002,42.5701,-8.2,Spain
2027,36.5176,-6.2819,Spain
2024,41.8664,-2.8997,Spain
2007,41.9748,-4.2627,Spain
2018,28.1221,-16.5786,Spain
2007,42.5341,-6.2886,Spain
2019,28.1291,-16.7593,Spain
2021,28.9665,-13.5763,Spain
2006,40.4664,-0.2146,Spain
2022,40.4682,-0.2119,Spain
2009,42.4155,-3.769,Spain
-1,43.356,-8.4129,Spain
2003,38.7598,-2.0552,Spain
2002,41.795,-1.303,Spain
2002,41.7863,-1.2785,Spain
-1,37.2149,-7.4064,Spain
-1,37.2143,-7.4047,Spain
2005,42.8502,-2.8551,Spain
2004,38.8284,-3.309,Spain
2019,42.2017,-4.1631,Spain
2011,41.1555,-5.8543,Spain
2007,43.5025,-6.2651,Spain
1997,42.6687,-8.9619,Spain
2012,41.1332,0.583,Spain
-1,39.6756,-2.0762,Spain
2020,39.0454,-2.2028,Spain
2019,42.6052,-1.6901,Spain
2004,41.307,-0.688,Spain
2006,43.3049,-6.2743,Spain
2011,38.9804,-0.6894,Spain
2011,38.9804,-0.6894,Spain
2018,28.1524,-16.4802,Spain
2007,42.3401,-8.4501,Spain
2015,43.465,-2.8801,Spain
2009,39.159,-1.1303,Spain
2001,41.871,-1.6101,Spain
2002,41.8501,-1.631,Spain
2003,41.8341,-1.5327,Spain
-1,39.1711,-1.2278,Spain
2006,41.3801,-2.7201,Spain
2006,41.3801,-2.7201,Spain
2001,41.876,-1.557,Spain
1997,41.888,-1.568,Spain
2001,41.478,-0.921,Spain
2006,38.6888,-2.3225,Spain
2009,42.5167,-4.0071,Spain
2006,43.2674,-8.7833,Spain
2009,41.2596,-2.3801,Spain
2024,42.2764,-3.7909,Spain
2010,42.5408,-3.4101,Spain
2022,43.3091,-5.977,Spain
1998,43.4601,-7.7901,Spain
2020,42.0318,-1.5278,Spain
2010,40.3556,-5.518,Spain
2008,38.9796,-2.6507,Spain
2003,41.473,-1.1501,Spain
2006,39.2333,-1.7501,Spain
2001,42.2476,-2.2543,Spain
2007,40.5327,-0.2625,Spain
2019,43.4246,-7.3299,Spain
2008,40.807,-1.5835,Spain
2004,39.633,-1.8131,Spain
1999,40.8832,0.6622,Spain
2003,42.3196,-1.8321,Spain
2002,39.8878,-1.2496,Spain
-1,42.2526,-3.6382,Spain
2022,39.6113,-1.7928,Spain
2022,39.643,-1.7426,Spain
2022,39.6374,-1.6991,Spain
2002,41.2965,-3.1729,Spain
-1,41.8012,-1.361,Spain
2019,41.6801,-0.697,Spain
2019,41.679,-0.661,Spain
2005,39.8501,-0.7501,Spain
-1,40.8112,-2.5479,Spain
2011,37.237,-5.1028,Spain
2007,41.701,-1.352,Spain
2004,41.2301,-3.2401,Spain
-1,41.3622,-0.889,Spain
-1,41.4541,-0.5397,Spain
2008,42.7201,-3.7501,Spain
2001,42.3025,-1.634,Spain
2021,43.4357,-6.6075,Spain
2003,38.7854,-1.9917,Spain
2014,38.7854,-1.9917,Spain
2003,38.7854,-1.9917,Spain
2009,41.1248,-2.4293,Spain
2001,43.4201,-7.6401,Spain
2004,42.4168,-7.764,Spain
2004,39.0917,-1.3178,Spain
2000,42.9115,-7.9383,Spain
2011,43.334,-6.7243,Spain
2009,41.1725,-2.4371,Spain
2006,40.0093,-2.761,Spain
2003,42.2295,-4.1778,Spain
-1,41.8101,-4.9701,Spain
2019,41.5908,-4.9705,Spain
2008,38.9501,-2.5401,Spain
2008,39.0601,-1.8301,Spain
2007,43.2315,-7.789,Spain
2009,36.5362,-6.0838,Spain
2012,36.538,-6.0862,Spain
2001,43.0901,-8.6901,Spain
-1,41.5626,-2.2871,Spain
2003,41.9477,-2.2858,Spain
-1,39.6591,-2.3808,Spain
2028,40.3257,-1.0848,Spain
2020,42.2182,-1.693,Spain
2020,42.2182,-1.693,Spain
2020,42.2182,-1.693,Spain
2002,43.5801,-7.7901,Spain
-1,41.264,-1.048,Spain
1994,29.0011,-13.4869,Spain
2020,41.3787,-0.7639,Spain
2008,43.1448,-3.4958,Spain
2010,43.1448,-3.4958,Spain
2010,42.0196,-4.2218,Spain
2022,41.9371,-4.2472,Spain
2009,42.0488,-4.2005,Spain
2008,42.4383,-6.4436,Spain
2007,38.7315,-2.4171,Spain
2008,42.5375,-3.4066,Spain
2004,39.4544,-2.2418,Spain
2009,36.9258,-4.8848,Spain
2009,39.8833,-0.9501,Spain
2006,39.7512,-3.9061,Spain
1999,38.9864,-1.3847,Spain
2005,38.806,-0.9529,Spain
2011,37.0775,-5.0143,Spain
2009,37.1008,-4.8815,Spain
-1,39.6475,-1.4069,Spain
2004,38.7292,-1.0762,Spain
2003,38.8299,-1.6816,Spain
2003,38.8299,-1.6816,Spain
2004,39.4511,-2.227,Spain
2009,41.2684,-2.4247,Spain
2004,42.1768,-4.2807,Spain
2007,43.6094,-7.6747,Spain
2005,42.6487,-7.8903,Spain
2009,43.354,-6.9701,Spain
2018,28.1121,-16.5057,Spain
2020,38.8029,-1.7347,Spain
-1,36.6901,-6.1301,Spain
-1,36.6801,-6.1301,Spain
2005,39.7555,-2.0452,Spain
2001,41.859,-1.726,Spain
2003,42.0357,-6.9054,Spain
2006,41.0337,-2.1434,Spain
2020,39.2382,-1.1417,Spain
2011,42.2007,-3.6994,Spain
-1,41.1327,0.6043,Spain
2012,41.047,-0.2011,Spain
1999,40.8667,0.7167,Spain
2009,40.6541,-4.9812,Spain
-1,41.5062,1.2624,Spain
-1,41.5062,1.2624,Spain
-1,36.7507,-3.5179,Spain
2006,36.736,-3.4132,Spain
2010,41.743,-0.295,Spain
2014,43.2387,-7.9304,Spain
2021,43.5391,-6.7234,Spain
2000,43.7138,-7.7209,Spain
2020,43.2837,-8.9539,Spain
2024,42.3337,-1.7942,Spain
2024,42.3337,-1.7942,Spain
2020,40.4294,-3.6841,Spain
2008,36.4993,-6.074,Spain
2008,36.6865,-6.1361,Spain
2005,37.3167,-4.0501,Spain
2008,38.1144,-2.5711,Spain
2006,43.4892,-7.6505,Spain
2007,42.9226,-8.8479,Spain
2007,42.9917,-8.0143,Spain
2007,42.989,-8.0242,Spain
2002,43.5201,-7.7301,Spain
1999,43.7201,-7.9401,Spain
2007,42.696,-8.2465,Spain
2012,43.1142,-7.928,Spain
2009,43.0921,-7.9147,Spain
2021,43.014,-9.051,Spain
2011,42.2505,-4.7189,Spain
2003,39.858,-1.5798,Spain
2003,39.858,-1.5798,Spain
2003,39.4663,-2.2057,Spain
2008,41.9161,-4.7803,Spain
2003,37.1701,-4.1501,Spain
2022,40.0086,-2.5734,Spain
2007,43.4712,-6.309,Spain
2000,41.712,-1.264,Spain
